name,training_time,size,execution_time,10-off_precision,15-off_precision,20-off_precision
mvr_logis_79,0.019494699999995646,440,0.0002030310001828184,1.0,1.0,1.0
lr_logis_8,0.11166084100000262,96,3.463899997768749e-05,0.0004153367356808393,0.0005575753437907158,0.000768088483793333
spline_logis_8,0.4510397400001693,11953664,0.00011428399989199534,1.0,1.0,1.0
nnr_logis_8,24.84652528700008,2112784,0.0007896189999883063,1.0,1.0,1.0
ir_logis_8,0.5850018020000789,8440192,0.00011074300005020632,1.0,1.0,1.0
mvr_logis_8,1.84332408399996,328,0.00016156400010913785,0.0016727260313721473,0.0032259716319319987,0.004278537331945085
lr_logis_80,0.004431015999898591,88,2.932899997176719e-05,0.13392857142857142,0.1982142857142857,0.24821428571428572
spline_logis_80,0.0014452319999236352,39992,4.020200003651553e-05,1.0,1.0,1.0
nnr_logis_80,0.0005145289999290982,10368,0.0006750820000434032,1.0,1.0,1.0
ir_logis_80,0.004315216000122746,30544,7.281800003511307e-05,1.0,1.0,1.0
mvr_logis_80,0.01914299999998548,440,0.00020227200002409518,0.9946428571428572,0.9982142857142857,1.0
lr_logis_81,0.004233548000001974,96,2.932999996119179e-05,0.11871227364185111,0.193158953722334,0.26156941649899396
spline_logis_81,0.0013231100001576126,35712,3.59030000254279e-05,1.0,1.0,1.0
nnr_logis_81,0.00048418799997307366,9616,0.0007739430000128777,1.0,1.0,1.0
ir_logis_81,0.00427855299994917,27520,7.281800003511307e-05,1.0,1.0,1.0
mvr_logis_81,0.018101047000072867,400,0.00018179200014856178,0.9979879275653923,1.0,1.0
lr_logis_82,0.004584237000017311,96,3.3375000157320756e-05,0.16885553470919323,0.24765478424015008,0.3527204502814259
spline_logis_82,0.001579236999987188,38160,3.6661999956777436e-05,1.0,1.0,1.0
nnr_logis_82,0.00047736099986650515,10048,0.0006773569998586026,1.0,1.0,1.0
ir_logis_82,0.004487146999963443,29248,7.736900010968384e-05,1.0,1.0,1.0
mvr_logis_82,0.020380902999932005,432,0.00020732799998768314,1.0,1.0,1.0
lr_logis_83,0.004567802000110532,96,2.958299978672585e-05,0.10864745011086474,0.19955654101995565,0.2727272727272727
spline_logis_83,0.0012394200000471756,32584,3.5144000094078365e-05,1.0,1.0,1.0
nnr_logis_83,0.0004434809998201672,9064,0.0006771050000224932,1.0,1.0,1.0
ir_logis_83,0.003958457999942766,25312,8.015100002012332e-05,1.0,1.0,1.0
mvr_logis_83,0.018795851000049883,360,0.0001694029999725899,1.0,1.0,1.0
lr_logis_84,0.004530381999984456,96,2.9834999850208987e-05,0.1384928716904277,0.2240325865580448,0.35234215885947046
spline_logis_84,0.0013903659998959483,35304,3.6660999967352836e-05,1.0,1.0,1.0
nnr_logis_84,0.00046446700002888974,9544,0.0006831729999703384,1.0,1.0,1.0
ir_logis_84,0.003971606000050088,27232,7.332299992413027e-05,1.0,1.0,1.0
mvr_logis_84,0.01774681799997779,360,0.0001701610001418885,1.0,1.0,1.0
lr_logis_85,0.004687648000071931,96,3.135200017823081e-05,0.23573200992555832,0.33002481389578164,0.6029776674937966
spline_logis_85,0.0011471340001207866,29320,3.5145000083502964e-05,1.0,1.0,1.0
nnr_logis_85,0.0004826709998724255,8488,0.0007476469997982349,1.0,1.0,1.0
ir_logis_85,0.00418904899993322,23008,7.256499998220534e-05,1.0,1.0,1.0
mvr_logis_85,0.018006737999940015,296,0.0001506920000338141,0.9925558312655087,1.0,1.0
lr_logis_86,0.004224699000133114,96,3.00880001304904e-05,0.19109947643979058,0.2905759162303665,0.4109947643979058
spline_logis_86,0.0011221029999433083,27888,3.615599985096196e-05,1.0,1.0,1.0
nnr_logis_86,0.0004050489999372076,8232,0.0006839309999122634,1.0,1.0,1.0
ir_logis_86,0.004067179000003307,22000,7.307100008802081e-05,1.0,1.0,1.0
mvr_logis_86,0.016541026000140846,408,0.00018255000009048672,1.0,1.0,1.0
lr_logis_87,0.00457968599994274,96,2.958299978672585e-05,0.19794344473007713,0.31362467866323906,0.4601542416452442
spline_logis_87,0.0010882219999075462,28368,3.564999997252016e-05,1.0,1.0,1.0
nnr_logis_87,0.00038785599986113084,8320,0.0007294420001926483,1.0,1.0,1.0
ir_logis_87,0.003978180000103747,22336,7.130099993446493e-05,1.0,1.0,1.0
mvr_logis_87,0.02368071399996552,440,0.00020151299986537197,1.0,1.0,1.0
lr_logis_88,0.004689417999998113,96,2.932999996119179e-05,0.3178082191780822,0.41643835616438357,0.5616438356164384
spline_logis_88,0.0011099669998202444,26736,3.767299995161011e-05,1.0,1.0,1.0
nnr_logis_88,0.00046092699994915165,8032,0.0006717950000165729,1.0,1.0,1.0
ir_logis_88,0.004265657999894756,21184,0.00010012400002779032,1.0,1.0,1.0
mvr_logis_88,0.018317477999971743,368,0.00016864400004124036,1.0,1.0,1.0
lr_logis_89,0.0044203970001035495,88,2.8822999865951715e-05,0.14652014652014653,0.19963369963369965,0.2967032967032967
spline_logis_89,0.0015357480001512158,39040,3.9190000052258256e-05,1.0,1.0,1.0
nnr_logis_89,0.0005193330000565767,10200,0.0006819090001499717,1.0,1.0,1.0
ir_logis_89,0.0041506159998334615,29872,7.307000009859621e-05,1.0,1.0,1.0
mvr_logis_89,0.015930418000152713,232,0.00010518199997022748,0.9377289377289377,0.9945054945054945,0.9945054945054945
lr_logis_9,0.0950689930000408,96,3.2868999824131606e-05,0.0005765522177379272,0.0007422281423752626,0.0009940555478240125
spline_logis_9,0.38567056200008665,10262912,0.00010669800008145103,1.0,1.0,1.0
nnr_logis_9,18.260176861000215,1814416,0.0007638290001068526,1.0,1.0,1.0
ir_logis_9,0.4952232260000074,7246720,0.000113019000082204,1.0,1.0,1.0
mvr_logis_9,2.332707470999821,432,0.00020960400001968083,0.0036183621940794053,0.005533575882887002,0.008376574749663678
lr_logis_90,0.004520520999903965,96,3.0847000061839935e-05,0.15165876777251186,0.2132701421800948,0.3033175355450237
spline_logis_90,0.0012202049999814335,30608,3.489200003059523e-05,1.0,1.0,1.0
nnr_logis_90,0.00045106600009603426,8712,0.0006948039999770117,1.0,1.0,1.0
ir_logis_90,0.004391319999967891,23920,7.18060000508558e-05,1.0,1.0,1.0
mvr_logis_90,0.019399378999878536,432,0.00020151300009274564,0.9644549763033176,1.0,1.0
lr_logis_91,0.004350612999814985,96,3.034099995602446e-05,0.20638820638820637,0.26535626535626533,0.3538083538083538
spline_logis_91,0.0011645800000223974,29592,3.64089999038697e-05,1.0,1.0,1.0
nnr_logis_91,0.0004047959998842998,8536,0.0006760940000276605,1.0,1.0,1.0
ir_logis_91,0.0038216719999581983,23200,7.458799996129528e-05,1.0,1.0,1.0
mvr_logis_91,0.01955436999992344,432,0.00020277799990253698,1.0,1.0,1.0
lr_logis_92,0.004600166000045647,96,3.211099988220667e-05,0.1471264367816092,0.25287356321839083,0.3793103448275862
spline_logis_92,0.0013736779999362625,31496,3.7673000178983784e-05,1.0,1.0,1.0
nnr_logis_92,0.00040024600002652727,8872,0.0006707830000323156,1.0,1.0,1.0
ir_logis_92,0.004200678999950469,24544,7.686300000386836e-05,1.0,1.0,1.0
mvr_logis_92,0.01701939899999161,264,0.0001259140001366177,0.9471264367816092,0.9908045977011494,0.993103448275862
lr_logis_93,0.0045506090000344565,96,2.9835000077582663e-05,0.18379446640316205,0.233201581027668,0.3142292490118577
spline_logis_93,0.0013822739999795886,36320,3.64079999144451e-05,1.0,1.0,1.0
nnr_logis_93,0.0005380430000059279,9720,0.0006763460000911437,1.0,1.0,1.0
ir_logis_93,0.004372103999912724,27952,7.256499998220534e-05,1.0,1.0,1.0
mvr_logis_93,0.01988204999997833,440,0.00019873199994435709,1.0,1.0,1.0
lr_logis_94,0.0044337970000469795,96,3.00880001304904e-05,0.1942257217847769,0.29396325459317585,0.41732283464566927
spline_logis_94,0.0011064259999784554,27824,3.514399986670469e-05,1.0,1.0,1.0
nnr_logis_94,0.0003673759999855975,8224,0.0006771050000224932,1.0,1.0,1.0
ir_logis_94,0.0037809650000326656,21952,7.281800003511307e-05,1.0,1.0,1.0
mvr_logis_94,0.01722495799981516,360,0.00016586300012022548,0.9973753280839895,1.0,1.0
lr_logis_95,0.004303836999952182,96,2.9835000077582663e-05,0.17391304347826086,0.27246376811594203,0.36231884057971014
spline_logis_95,0.001025264999952924,25376,3.994799999418319e-05,1.0,1.0,1.0
nnr_logis_95,0.000348919000089154,7792,0.0006753349998689373,1.0,1.0,1.0
ir_logis_95,0.0037142159999348228,20224,7.433500013576122e-05,1.0,1.0,1.0
mvr_logis_95,0.018580178000092932,400,0.0001858369998899434,0.9884057971014493,1.0,1.0
lr_logis_96,0.004280323000102726,96,3.10989998979494e-05,0.16375545851528384,0.25327510917030566,0.33406113537117904
spline_logis_96,0.0013435910000225706,33056,3.59030000254279e-05,1.0,1.0,1.0
nnr_logis_96,0.00042856300001403724,9144,0.0007322239998757141,1.0,1.0,1.0
ir_logis_96,0.003950872999894273,25648,7.408200008285348e-05,1.0,1.0,1.0
mvr_logis_96,0.019824655999855167,440,0.00019670899996526714,1.0,1.0,1.0
lr_logis_97,0.004403204000027472,96,3.438599992477975e-05,0.11839708561020036,0.18032786885245902,0.2659380692167577
spline_logis_97,0.001389353999911691,39248,4.0200999819717254e-05,1.0,1.0,1.0
nnr_logis_97,0.0005112419999022677,10240,0.0007054220000100031,1.0,1.0,1.0
ir_logis_97,0.004303837999941607,30016,7.332300015150395e-05,1.0,1.0,1.0
mvr_logis_97,0.019850697999800104,400,0.0001848250001330598,1.0,1.0,1.0
lr_logis_98,0.004579432999889832,96,2.9582000024674926e-05,0.10424028268551237,0.1784452296819788,0.23498233215547704
spline_logis_98,0.0014310730000488547,40400,3.742100011550065e-05,1.0,1.0,1.0
nnr_logis_98,0.0005200909999985015,10440,0.0006884829999762587,1.0,1.0,1.0
ir_logis_98,0.004317743000001428,30832,7.408200008285348e-05,1.0,1.0,1.0
mvr_logis_98,0.02053134299990234,432,0.00019696200001817488,1.0,1.0,1.0
lr_logis_99,0.004446944999926927,96,3.034099995602446e-05,0.13464991023339318,0.17594254937163376,0.22621184919210055
spline_logis_99,0.001436888000171166,39792,3.742099988812697e-05,1.0,1.0,1.0
nnr_logis_99,0.0005152870000983967,10336,0.0006831729999703384,1.0,1.0,1.0
ir_logis_99,0.004403455999863581,30400,7.307099986064713e-05,1.0,1.0,1.0
mvr_logis_99,0.01889344700020956,328,0.00015347300018220267,1.0,1.0,1.0
lr_logn_1,0.1097458330000336,96,3.489200003059523e-05,0.00016336683231712136,0.0002424152995673414,0.0003214637668175614
spline_logn_1,0.4857086150000214,12905392,0.0001087209998331673,1.0,1.0,1.0
nnr_logn_1,28.859955625999874,2280736,0.0007901240001046972,1.0,1.0,1.0
ir_logn_1,0.6317437730001529,9112000,0.00010973200005537365,1.0,1.0,1.0
mvr_logn_1,1.4745136320000256,264,0.0001370390000374755,0.00044794131441791346,0.0005586091685682215,0.0007852147746855189
lr_logn_10,0.09835363399997732,96,4.247700007908861e-05,0.00016464157529059238,0.0002568408574533241,0.00034245447660443215
spline_logn_10,0.3885364999998728,10327376,9.784899998521723e-05,1.0,1.0,1.0
nnr_logn_10,18.440610101999933,1825792,0.0007739419997960795,1.0,1.0,1.0
ir_logn_10,0.5071605470000122,7292224,0.00011124999991807272,1.0,1.0,1.0
mvr_logn_10,0.7041264700001193,200,0.00010138900006495533,0.00021074121637195824,0.0003161118245579374,0.0004148967697322928
lr_logn_100,0.00464820599995619,96,3.0339999966599862e-05,0.04967602591792657,0.07775377969762419,0.1079913606911447
spline_logn_100,0.0012621750001926555,33400,3.59030000254279e-05,1.0,1.0,1.0
nnr_logn_100,0.0004315969999879599,9208,0.0006738179999956628,1.0,1.0,1.0
ir_logn_100,0.004238098999849171,25888,7.484100001420302e-05,1.0,1.0,1.0
mvr_logn_100,0.017946814999959315,312,0.0001453830000173184,0.9892008639308856,0.9892008639308856,0.9978401727861771
lr_logn_101,0.004728102999933982,96,3.034099995602446e-05,0.04220183486238532,0.06422018348623854,0.09174311926605505
spline_logn_101,0.001375954000195634,38976,3.59030000254279e-05,1.0,1.0,1.0
nnr_logn_101,0.0005152880000878213,10192,0.0007570029999897088,1.0,1.0,1.0
ir_logn_101,0.004584743000123126,29824,7.711599982940243e-05,1.0,1.0,1.0
mvr_logn_101,0.018201423999926192,272,0.00012970600005246524,0.24770642201834864,0.3559633027522936,0.42752293577981654
lr_logn_102,0.00461407199986752,96,2.9834999850208987e-05,0.08100558659217877,0.12290502793296089,0.16201117318435754
spline_logn_102,0.001074315000096249,26256,3.9191000041682855e-05,1.0,1.0,1.0
nnr_logn_102,0.00035978999994767946,7944,0.0006831729999703384,1.0,1.0,1.0
ir_logn_102,0.0037981589998707928,20848,7.635700012542657e-05,1.0,1.0,1.0
mvr_logn_102,0.017708135000020775,304,0.00014285400015978666,0.994413407821229,1.0,1.0
lr_logn_103,0.004563250999808588,96,2.9582000024674926e-05,0.054901960784313725,0.08431372549019608,0.11372549019607843
spline_logn_103,0.0013314539999100814,36592,3.615599985096196e-05,1.0,1.0,1.0
nnr_logn_103,0.0004925320001802902,9768,0.0006864599999971688,1.0,1.0,1.0
ir_logn_103,0.004523301999824979,28144,7.484100001420302e-05,1.0,1.0,1.0
mvr_logn_103,0.016671491999886708,272,0.00012540800003080221,0.888235294117647,0.984313725490196,0.9862745098039216
lr_logn_104,0.004247706999876755,96,2.9835000077582663e-05,0.06361323155216285,0.09669211195928754,0.13486005089058525
spline_logn_104,0.0013789879999421828,28640,4.020100004709093e-05,1.0,1.0,1.0
nnr_logn_104,0.0003742020001027413,8368,0.0006844370000180788,1.0,1.0,1.0
ir_logn_104,0.004011301999980788,22528,7.281800003511307e-05,1.0,1.0,1.0
mvr_logn_104,0.01795389500011879,304,0.00014310699998532073,0.9236641221374046,0.9796437659033079,0.9847328244274809
lr_logn_105,0.004614324999920427,96,4.2225000015605474e-05,0.049910873440285206,0.07130124777183601,0.0944741532976827
spline_logn_105,0.0016763270000410555,40064,3.5145000083502964e-05,1.0,1.0,1.0
nnr_logn_105,0.0005329860000529152,10384,0.0006963200000882352,1.0,1.0,1.0
ir_logn_105,0.0042373409999072464,30592,7.610399984514515e-05,1.0,1.0,1.0
mvr_logn_105,0.018217100999891045,304,0.000142853999932413,0.6559714795008913,0.910873440285205,0.9714795008912656
lr_logn_106,0.004532151999910639,96,2.9834999850208987e-05,0.0675,0.1025,0.1325
spline_logn_106,0.0012030109999159322,29112,3.5145000083502964e-05,1.0,1.0,1.0
nnr_logn_106,0.00040454400004819036,8448,0.0006970790000195848,1.0,1.0,1.0
ir_logn_106,0.004172866000089925,22864,7.307100008802081e-05,1.0,1.0,1.0
mvr_logn_106,0.017025466999939454,304,0.00015221000012388686,0.9425,0.985,0.9925
lr_logn_107,0.004305607000105739,96,3.0339999966599862e-05,0.09473684210526316,0.14210526315789473,0.1736842105263158
spline_logn_107,0.0011165400001118544,27752,3.438599992477975e-05,1.0,1.0,1.0
nnr_logn_107,0.0004255290000401146,8208,0.0006811509999806731,1.0,1.0,1.0
ir_logn_107,0.0039470810002058,21904,7.433499990838754e-05,1.0,1.0,1.0
mvr_logn_107,0.01679386599994359,264,0.00012743199999931676,0.9657894736842105,0.9947368421052631,0.9947368421052631
lr_logn_108,0.0042016899999453025,96,3.034099995602446e-05,0.05405405405405406,0.08333333333333333,0.11486486486486487
spline_logn_108,0.0012735529999190474,32104,3.53980001364107e-05,1.0,1.0,1.0
nnr_logn_108,0.00041541599989614037,8976,0.0007570020000002842,1.0,1.0,1.0
ir_logn_108,0.004289930999902936,24976,7.433500013576122e-05,1.0,1.0,1.0
mvr_logn_108,0.016997655000068338,240,0.00013097099986225658,0.22972972972972974,0.3963963963963964,0.527027027027027
lr_logn_109,0.00449776599998586,96,3.034099995602446e-05,0.06,0.09,0.122
spline_logn_109,0.0013514279999071732,35912,3.767299995161011e-05,1.0,1.0,1.0
nnr_logn_109,0.0004968299999745796,9648,0.0006750820000434032,1.0,1.0,1.0
ir_logn_109,0.004022427000109019,27664,9.077000004253932e-05,1.0,1.0,1.0
mvr_logn_109,0.016551645999925313,272,0.00012692599989350128,0.95,0.992,0.998
lr_logn_11,0.1012476380001317,96,4.247700007908861e-05,0.00015642822225843246,0.00025419586116995276,0.0003584813426755744
spline_logn_11,0.3956612699998914,10434816,9.430900013285282e-05,1.0,1.0,1.0
nnr_logn_11,18.885418608000013,1844752,0.0007721720000972709,1.0,1.0,1.0
ir_logn_11,0.5115384660000473,7368064,0.0001082159999441501,1.0,1.0,1.0
mvr_logn_11,1.1920605800000883,264,0.00014083099995332304,0.0004758025093693987,0.0008408016946390744,0.001036336972462115
lr_logn_110,0.004611543000009989,96,2.9834999850208987e-05,0.0639386189258312,0.09718670076726342,0.1329923273657289
spline_logn_110,0.0012288009997973859,28504,3.6661999956777436e-05,1.0,1.0,1.0
nnr_logn_110,0.00038178799991328566,8344,0.0006948039999770117,1.0,1.0,1.0
ir_logn_110,0.00407021299997723,22432,7.383000001937035e-05,1.0,1.0,1.0
mvr_logn_110,0.015699069999982385,240,0.00010796299989124236,0.9181585677749361,0.9820971867007673,0.9948849104859335
lr_logn_111,0.004539484999895649,96,3.059399978155852e-05,0.06572769953051644,0.10093896713615023,0.12910798122065728
spline_logn_111,0.0012533259998690482,30880,3.64089999038697e-05,1.0,1.0,1.0
nnr_logn_111,0.0005125059999500081,8760,0.0006771050000224932,1.0,1.0,1.0
ir_logn_111,0.004201942999998209,24112,7.484100001420302e-05,1.0,1.0,1.0
mvr_logn_111,0.01573067499998615,272,0.0001281889999518171,0.8732394366197183,0.9694835680751174,0.9882629107981221
lr_logn_112,0.004597637000188115,96,2.9836000067007262e-05,0.05008635578583765,0.07426597582037997,0.09844559585492228
spline_logn_112,0.0014588849999199738,41288,3.615600007833564e-05,1.0,1.0,1.0
nnr_logn_112,0.0005481559999225283,10600,0.0006826679998539475,1.0,1.0,1.0
ir_logn_112,0.004568307999988974,31456,7.357599997703801e-05,1.0,1.0,1.0
mvr_logn_112,0.014962547999857634,168,7.711599982940243e-05,0.13989637305699482,0.21243523316062177,0.28324697754749567
lr_logn_113,0.004314204000138489,96,2.9583000014099525e-05,0.05451127819548872,0.08082706766917293,0.10714285714285714
spline_logn_113,0.001388595999969766,38088,3.742099988812697e-05,1.0,1.0,1.0
nnr_logn_113,0.0004897500000424769,10032,0.0007076980000420008,1.0,1.0,1.0
ir_logn_113,0.004437842000015735,29200,7.408199985547981e-05,1.0,1.0,1.0
mvr_logn_113,0.0159650570001304,272,0.00012389099993015407,0.9304511278195489,0.9755639097744361,0.9849624060150376
lr_logn_114,0.004644917999939935,96,3.135200017823081e-05,0.0718232044198895,0.10497237569060773,0.143646408839779
spline_logn_114,0.0012222269999710988,26528,3.6409000131243374e-05,1.0,1.0,1.0
nnr_logn_114,0.0004275520000192045,7992,0.0006854490000023361,1.0,1.0,1.0
ir_logn_114,0.004093474999990576,21040,7.484100001420302e-05,1.0,1.0,1.0
mvr_logn_114,0.016323584000019764,272,0.00012692500013145036,0.988950276243094,0.9972375690607734,1.0
lr_logn_115,0.004859327000076519,96,3.00880001304904e-05,0.03672787979966611,0.05676126878130217,0.07846410684474124
spline_logn_115,0.001827525999942736,42648,3.944300010516599e-05,1.0,1.0,1.0
nnr_logn_115,0.0005802670000321086,10840,0.0006778639999538427,1.0,1.0,1.0
ir_logn_115,0.004296758000009504,32416,7.635800011485117e-05,1.0,1.0,1.0
mvr_logn_115,0.016055574000120032,168,7.837999987714284e-05,0.08514190317195326,0.11018363939899833,0.1419031719532554
lr_logn_116,0.004301056000031167,96,3.034099995602446e-05,0.05363984674329502,0.07279693486590039,0.09961685823754789
spline_logn_116,0.001365587999998752,37408,3.59030000254279e-05,1.0,1.0,1.0
nnr_logn_116,0.00047837300007813616,9912,0.0006771039998056949,1.0,1.0,1.0
ir_logn_116,0.004080074999819772,28720,7.534600013059389e-05,1.0,1.0,1.0
mvr_logn_116,0.015241177999996582,272,0.00012743099978251848,0.9348659003831418,0.9789272030651341,0.9865900383141762
lr_logn_117,0.004500293999853966,96,3.0087999903116724e-05,0.05502392344497608,0.0861244019138756,0.11961722488038277
spline_logn_117,0.0011587650001274596,30336,3.64089999038697e-05,1.0,1.0,1.0
nnr_logn_117,0.0004682600001615356,8664,0.0006750819998160296,1.0,1.0,1.0
ir_logn_117,0.00401104899992788,23728,7.635799988747749e-05,1.0,1.0,1.0
mvr_logn_117,0.016177696000113432,272,0.00012616699996215175,0.7535885167464115,0.9808612440191388,0.9880382775119617
lr_logn_118,0.004339993000030518,96,2.9834999850208987e-05,0.08504398826979472,0.12903225806451613,0.16715542521994134
spline_logn_118,0.0010561120000147641,25104,3.565000019989384e-05,1.0,1.0,1.0
nnr_logn_118,0.0003572620000795723,7744,0.0006715419999636651,1.0,1.0,1.0
ir_logn_118,0.004026472000077774,20032,7.458699997187068e-05,1.0,1.0,1.0
mvr_logn_118,0.015394904000004315,240,0.00010695199989640969,0.9120234604105572,0.9912023460410557,0.9912023460410557
lr_logn_119,0.004680569000129253,96,2.9835000077582663e-05,0.051839464882943144,0.07692307692307693,0.09698996655518395
